word	link
덜기	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735499/MOV000241719_700X466.mp4
빼기	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735499/MOV000241719_700X466.mp4
빼기표	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735499/MOV000241719_700X466.mp4
뺄셈표	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735499/MOV000241719_700X466.mp4
뺄셈 부호	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735499/MOV000241719_700X466.mp4
회개	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151209/224868/MOV000241177_700X466.mp4
결핵균	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1005047/MOV000359775_700X466.mp4
상하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191022/630040/MOV000238621_700X466.mp4
다치다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191022/630040/MOV000238621_700X466.mp4
부상	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191022/630040/MOV000238621_700X466.mp4
상처	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191022/630040/MOV000238621_700X466.mp4
손상	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191022/630040/MOV000238621_700X466.mp4
소수점	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735136/MOV000239035_700X466.mp4
점	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735136/MOV000239035_700X466.mp4
세뱃돈	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1005045/MOV000359773_700X466.mp4
미치광이	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733018/MOV000241584_700X466.mp4
결단	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151207/223466/MOV000240551_700X466.mp4
양치질	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151129/218838/MOV000238423_700X466.mp4
양치	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151129/218838/MOV000238423_700X466.mp4
가리다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1005035/MOV000359764_700X466.mp4
고르다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1005035/MOV000359764_700X466.mp4
선별	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1005035/MOV000359764_700X466.mp4
건전	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1005031/MOV000359761_700X466.mp4
동반자	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1005027/MOV000359758_700X466.mp4
밑지다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1005026/MOV000359757_700X466.mp4
-광	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151208/224092/MOV000240813_700X466.mp4
함께	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191001/623709/MOV000236380_700X466.mp4
같이	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191001/623709/MOV000236380_700X466.mp4
동반	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191001/623709/MOV000236380_700X466.mp4
랑	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191001/623709/MOV000236380_700X466.mp4
아울러	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191001/623709/MOV000236380_700X466.mp4
더불다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191001/623709/MOV000236380_700X466.mp4
-끼리	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191001/623709/MOV000236380_700X466.mp4
한글 지문자	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784477/MOV000356906_700X466.mp4
한글날	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220801/1005012/MOV000359747_700X466.mp4
한강	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191001/623706/MOV000236279_700X466.mp4
학년	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784475/MOV000356905_700X466.mp4
해부	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151120/213460/MOV000236000_700X466.mp4
발개지다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151208/223974/MOV000240775_700X466.mp4
붉히다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151208/223974/MOV000240775_700X466.mp4
천명	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160924/345800/MOV000238191_700X466.mp4
중화요리	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/732884/MOV000238073_700X466.mp4
청요리	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/732884/MOV000238073_700X466.mp4
적색	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009574/MOV000359928_700X466.mp4
붉은색	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009574/MOV000359928_700X466.mp4
빨간색	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009574/MOV000359928_700X466.mp4
현기증	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151126/216925/MOV000237570_700X466.mp4
어지럼증	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151126/216925/MOV000237570_700X466.mp4
혀	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20190918/615453/MOV000237558_700X466.mp4
혓바닥	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20190918/615453/MOV000237558_700X466.mp4
헬리콥터	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220727/1001967/MOV000359544_700X466.mp4
헬기	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220727/1001967/MOV000359544_700X466.mp4
허식	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784468/MOV000356898_700X466.mp4
헛치레	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784468/MOV000356898_700X466.mp4
호박	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733696/MOV000237677_700X466.mp4
협동	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784466/MOV000356896_700X466.mp4
혈육	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220727/1001964/MOV000359541_700X466.mp4
혈액형	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735483/MOV000237614_700X466.mp4
혈액군	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735483/MOV000237614_700X466.mp4
혈형	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735483/MOV000237614_700X466.mp4
혈안	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009542/MOV000359925_700X466.mp4
허다하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733690/MOV000237456_700X466.mp4
많다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733690/MOV000237456_700X466.mp4
매우 많다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733690/MOV000237456_700X466.mp4
개의	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735482/MOV000237204_700X466.mp4
개안	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151125/216146/MOV000237202_700X466.mp4
깨닫다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151125/216146/MOV000237202_700X466.mp4
행정 고시	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151124/215646/MOV000236994_700X466.mp4
피해자	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784463/MOV000356893_700X466.mp4
(음식에 간을)맞추다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151123/215389/MOV000236876_700X466.mp4
겨울옷	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151123/215001/MOV000236694_700X466.mp4
동복	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151123/215001/MOV000236694_700X466.mp4
돌출	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151123/214893/MOV000236676_700X466.mp4
독재	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151123/214889/MOV000236668_700X466.mp4
글	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20190918/615442/MOV000240981_700X466.mp4
글자	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20190918/615442/MOV000240981_700X466.mp4
자	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20190918/615442/MOV000240981_700X466.mp4
두드러지다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784461/MOV000356891_700X466.mp4
멍청이	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200813/728780/MOV000236500_700X466.mp4
멍청하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200813/728780/MOV000236500_700X466.mp4
띄다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735470/MOV000236790_700X466.mp4
뜨이다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735470/MOV000236790_700X466.mp4
투명	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200821/733688/MOV000234758_700X466.mp4
퇴장	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784458/MOV000356889_700X466.mp4
통하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/731828/MOV000234733_700X466.mp4
폐백	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784453/MOV000356886_700X466.mp4
펜싱	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151115/210015/MOV000234462_700X466.mp4
탑	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151115/210386/MOV000234610_700X466.mp4
끊어지다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200813/728699/MOV000235803_700X466.mp4
누설	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784452/MOV000356885_700X466.mp4
유출	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784452/MOV000356885_700X466.mp4
냉정	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200819/731455/MOV000235479_700X466.mp4
교차점	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151119/212581/MOV000235629_700X466.mp4
관청	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151119/212574/MOV000235615_700X466.mp4
관헌	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151119/212574/MOV000235615_700X466.mp4
공산당	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784448/MOV000356882_700X466.mp4
공박	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735237/MOV000235561_700X466.mp4
문초	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735237/MOV000235561_700X466.mp4
심문	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735237/MOV000235561_700X466.mp4
추궁	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735237/MOV000235561_700X466.mp4
캐어묻다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200824/735237/MOV000235561_700X466.mp4
증명서	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151118/212069/MOV000235397_700X466.mp4
중학생	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735461/MOV000235393_700X466.mp4
중교생	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735461/MOV000235393_700X466.mp4
중등생	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735461/MOV000235393_700X466.mp4
정책	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200819/731452/MOV000235319_700X466.mp4
장미꽃	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191004/624407/MOV000235007_700X466.mp4
통과	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160923/344355/MOV000234713_700X466.mp4
토마토	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20201210/784423/MOV000356878_700X466.mp4
턱	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160923/344332/MOV000234667_700X466.mp4
태국	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151115/210389/MOV000234616_700X466.mp4
파악	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151116/210922/MOV000234856_700X466.mp4
피	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151121/213713/MOV000236106_700X466.mp4
출혈	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151121/213713/MOV000236106_700X466.mp4
혈	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151121/213713/MOV000236106_700X466.mp4
혈액	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151121/213713/MOV000236106_700X466.mp4
표창	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151120/213470/MOV000236020_700X466.mp4
포상	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151120/213470/MOV000236020_700X466.mp4
그렇다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009521/MOV000359922_700X466.mp4
그러하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20220811/1009521/MOV000359922_700X466.mp4
인도(공화국)	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160109/243344/MOV000257105_700X466.mp4
(여자를)유혹	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160924/346606/MOV000260436_700X466.mp4
 유혹하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160924/346606/MOV000260436_700X466.mp4
서두르다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627523/MOV000249452_700X466.mp4
긴급	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627523/MOV000249452_700X466.mp4
독촉	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627523/MOV000249452_700X466.mp4
재촉	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627523/MOV000249452_700X466.mp4
응급	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627523/MOV000249452_700X466.mp4
급하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627523/MOV000249452_700X466.mp4
시급하다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20191015/627523/MOV000249452_700X466.mp4
고무신	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200820/732694/MOV000260376_700X466.mp4
호주	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151126/217188/MOV000237697_700X466.mp4
오스트레일리아	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20151126/217188/MOV000237697_700X466.mp4
스위스	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160108/242813/MOV000256081_700X466.mp4
의성어	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/286329/MOV000287588_700X466.mp4
오디오	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/270658/MOV000272884_700X466.mp4
듣다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/270658/MOV000272884_700X466.mp4
소식	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/270658/MOV000272884_700X466.mp4
청각	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/270658/MOV000272884_700X466.mp4
충치	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/266704/MOV000271339_700X466.mp4
백혈병	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/261622/MOV000269240_700X466.mp4
간호사	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/250223/MOV000262640_700X466.mp4
강도	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/248636/MOV000261962_700X466.mp4
밝히다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20200825/735767/MOV000244920_700X466.mp4
슬기롭다	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/285283/MOV000284202_700X466.mp4
슬기	http://sldict.korean.go.kr/multimedia/multimedia_files/convert/20160325/285283/MOV000284202_700X466.mp4
